marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
ford,transit courier,12600.0,2020,98900.0,diesel,manual,70,coches.net,furgoneta
mercedes-benz,citan,19800.0,2022,79800.0,diesel,automatica,90,coches.net,furgoneta
ford,transit connect,12900.0,2022,78000.0,diesel,manual,120,coches.net,furgoneta
ford,transit connect,18400.0,2020,116400.0,diesel,manual,75,coches.net,furgoneta
peugeot,expert,15400.0,2024,22500.0,gasolina,manual,120,coches.net,furgoneta
iveco,daily,16300.0,2023,53400.0,diesel,manual,150,coches.net,furgoneta
hyundai,staria,18000.0,2024,26800.0,diesel,manual,177,coches.net,furgoneta
man,tge,17500.0,2022,87200.0,diesel,automatica,140,coches.net,furgoneta
iveco,daily,12800.0,2021,111800.0,diesel,automatica,140,coches.net,furgoneta
man,tge,15400.0,2020,102400.0,diesel,manual,102,coches.net,furgoneta
fiat,ducato,19900.0,2022,80300.0,diesel,manual,122,coches.net,furgoneta
maxus,ev80,19900.0,2022,48400.0,electrico,manual,115,coches.net,furgoneta
nissan,primastar,12600.0,2023,43600.0,diesel,manual,119,coches.net,furgoneta
volkswagen,crafter,17100.0,2023,40900.0,diesel,manual,135,coches.net,furgoneta
renault,trafic,14600.0,2022,65400.0,diesel,manual,145,coches.net,furgoneta
iveco,daily,13900.0,2021,97200.0,diesel,automatica,110,coches.net,furgoneta
citroën,jumpy,19900.0,2021,101800.0,diesel,manual,125,coches.net,furgoneta
renault,master,12700.0,2020,101000.0,diesel,manual,110,coches.net,furgoneta
fiat,doblo cargo,14400.0,2021,94200.0,gasolina,manual,110,coches.net,furgoneta
renault,kangoo,18900.0,2020,102300.0,diesel,automatica,75,coches.net,furgoneta
ford,transit,15400.0,2021,71500.0,electrico,manual,175,coches.net,furgoneta
citroën,jumper,18100.0,2023,30100.0,diesel,manual,130,coches.net,furgoneta
opel,vivaro,19000.0,2021,95700.0,diesel,manual,125,coches.net,furgoneta
nissan,primastar,17300.0,2022,90300.0,diesel,automatica,119,coches.net,furgoneta
ford,transit,17700.0,2023,50700.0,diesel,automatica,175,coches.net,furgoneta
opel,movano,16600.0,2022,75800.0,diesel,manual,110,coches.net,furgoneta
hyundai,h350,17700.0,2020,117100.0,diesel,automatica,136,coches.net,furgoneta
ford,transit courier,18400.0,2021,62000.0,hibrido,automatica,75,coches.net,furgoneta
peugeot,expert,16600.0,2021,54600.0,diesel,manual,100,coches.net,furgoneta
nissan,nv400,16600.0,2021,69400.0,diesel,manual,140,coches.net,furgoneta
ford,transit courier,12900.0,2020,113200.0,hibrido,manual,75,coches.net,furgoneta
volkswagen,crafter,14700.0,2022,69200.0,diesel,manual,135,coches.net,furgoneta
hyundai,staria,17500.0,2022,109700.0,diesel,manual,177,coches.net,furgoneta
fiat,scudo,17700.0,2024,19300.0,diesel,manual,150,coches.net,furgoneta
mercedes-benz,citan,11300.0,2022,55900.0,diesel,manual,110,coches.net,furgoneta
peugeot,expert,17700.0,2021,99300.0,diesel,manual,100,coches.net,furgoneta
peugeot,partner,13300.0,2021,69700.0,diesel,manual,100,coches.net,furgoneta
renault,master,18300.0,2021,82100.0,hibrido,manual,145,coches.net,furgoneta
renault,trafic,16400.0,2022,91400.0,diesel,manual,120,coches.net,furgoneta
opel,movano,18900.0,2023,60100.0,diesel,automatica,140,coches.net,furgoneta
volkswagen,caddy,14600.0,2022,67100.0,diesel,manual,102,coches.net,furgoneta
iveco,daily,19300.0,2023,45200.0,diesel,manual,130,coches.net,furgoneta
nissan,nv400,16300.0,2024,23100.0,gasolina,manual,105,coches.net,furgoneta
ford,transit courier,18500.0,2023,55700.0,gasolina,manual,70,coches.net,furgoneta
iveco,daily,11600.0,2022,49200.0,diesel,automatica,110,coches.net,furgoneta
opel,combo,17100.0,2023,53600.0,diesel,manual,105,coches.net,furgoneta
iveco,daily,11800.0,2022,72100.0,diesel,automatica,90,coches.net,furgoneta
renault,kangoo,19200.0,2023,47900.0,diesel,manual,80,coches.net,furgoneta
ford,transit courier,11400.0,2020,110000.0,gasolina,manual,100,coches.net,furgoneta
renault,master,15300.0,2021,119500.0,diesel,manual,185,coches.net,furgoneta
renault,trafic,17300.0,2023,44800.0,gas,automatica,90,coches.net,furgoneta
peugeot,expert,17400.0,2023,55700.0,diesel,manual,150,coches.net,furgoneta
citroën,berlingo,12600.0,2020,81800.0,electrico,manual,136,coches.net,furgoneta
citroën,berlingo,15500.0,2021,72200.0,electrico,manual,131,coches.net,furgoneta
renault,master,17500.0,2021,115100.0,diesel,automatica,185,coches.net,furgoneta
citroën,jumper,11900.0,2020,54000.0,diesel,manual,125,coches.net,furgoneta
citroën,jumpy,19700.0,2021,55600.0,diesel,automatica,100,coches.net,furgoneta
iveco,daily,15800.0,2024,22600.0,diesel,manual,130,coches.net,furgoneta
renault,master,19300.0,2023,48400.0,diesel,manual,110,coches.net,furgoneta
opel,vivaro,16700.0,2021,110400.0,gasolina,manual,100,coches.net,furgoneta
nissan,nv200,16800.0,2022,68400.0,diesel,manual,90,coches.net,furgoneta
hyundai,staria,14500.0,2020,109900.0,diesel,manual,177,coches.net,furgoneta
volkswagen,transporter,14700.0,2021,106400.0,diesel,manual,209,coches.net,furgoneta
nissan,nv400,11100.0,2020,84200.0,diesel,manual,115,coches.net,furgoneta
citroën,jumper,17700.0,2020,106200.0,diesel,manual,130,coches.net,furgoneta
toyota,proace city,19400.0,2022,73200.0,diesel,automatica,95,coches.net,furgoneta
mercedes-benz,vito,18500.0,2022,76600.0,diesel,manual,130,coches.net,furgoneta
ford,transit,18700.0,2022,91700.0,diesel,manual,170,coches.net,furgoneta
renault,master,19600.0,2023,27500.0,hibrido,automatica,115,coches.net,furgoneta
hyundai,h350,17500.0,2020,95000.0,diesel,manual,136,coches.net,furgoneta
iveco,daily,10600.0,2021,102200.0,diesel,automatica,75,coches.net,furgoneta
toyota,proace,18900.0,2021,98200.0,electrico,manual,136,coches.net,furgoneta
volkswagen,caddy,19800.0,2024,16400.0,gasolina,manual,75,coches.net,furgoneta
volkswagen,transporter,16500.0,2021,116700.0,diesel,automatica,110,coches.net,furgoneta
renault,trafic,19100.0,2023,34900.0,diesel,automatica,145,coches.net,furgoneta
fiat,doblo cargo,11800.0,2022,70600.0,diesel,manual,105,coches.net,furgoneta
peugeot,boxer,16700.0,2020,118000.0,diesel,automatica,135,coches.net,furgoneta
citroën,berlingo,12000.0,2020,93600.0,diesel,automatica,100,coches.net,furgoneta
nissan,primastar,19400.0,2023,41900.0,diesel,manual,119,coches.net,furgoneta
hyundai,staria,18000.0,2022,49600.0,diesel,automatica,182,coches.net,furgoneta
renault,master,17200.0,2021,90300.0,gasolina,manual,135,coches.net,furgoneta
fiat,ducato,15700.0,2021,107600.0,diesel,manual,135,coches.net,furgoneta
opel,vivaro,18300.0,2021,109100.0,diesel,manual,185,coches.net,furgoneta
fiat,doblo cargo,17000.0,2023,29300.0,electrico,manual,85,coches.net,furgoneta
hyundai,staria,18500.0,2023,50900.0,diesel,manual,177,coches.net,furgoneta
mercedes-benz,sprinter,18300.0,2021,66000.0,gas,manual,100,coches.net,furgoneta
citroën,jumper,19900.0,2021,85200.0,diesel,manual,130,coches.net,furgoneta
fiat,ducato,19300.0,2022,57400.0,diesel,manual,125,coches.net,furgoneta
volkswagen,transporter,19700.0,2022,85100.0,diesel,manual,150,coches.net,furgoneta
mercedes-benz,citan,19900.0,2023,42400.0,hibrido,manual,100,coches.net,furgoneta
citroën,jumpy,18900.0,2023,56200.0,diesel,manual,100,coches.net,furgoneta
hyundai,staria,14700.0,2020,86800.0,hibrido,manual,177,coches.net,furgoneta
citroën,jumpy,14100.0,2022,52800.0,gasolina,automatica,100,coches.net,furgoneta
fiat,doblo cargo,18800.0,2021,89800.0,diesel,manual,105,coches.net,furgoneta
renault,master,18000.0,2022,73300.0,diesel,automatica,145,coches.net,furgoneta
peugeot,partner,19400.0,2020,119600.0,electrico,automatica,131,coches.net,furgoneta
nissan,primastar,17000.0,2023,33500.0,diesel,manual,114,coches.net,furgoneta
maxus,deliver 9,17000.0,2023,45900.0,electrico,manual,120,coches.net,furgoneta
opel,movano,14400.0,2023,53700.0,hibrido,manual,150,coches.net,furgoneta
renault,master,19000.0,2021,105300.0,diesel,manual,185,coches.net,furgoneta
mercedes-benz,vito,17700.0,2020,100300.0,diesel,automatica,120,coches.net,furgoneta
renault,kangoo,16900.0,2022,81400.0,diesel,manual,90,coches.net,furgoneta
ford,transit,18400.0,2021,89200.0,diesel,manual,130,coches.net,furgoneta
peugeot,boxer,14000.0,2021,61600.0,diesel,automatica,165,coches.net,furgoneta
renault,kangoo,14600.0,2021,102900.0,diesel,manual,75,coches.net,furgoneta
hyundai,h350,17900.0,2022,56800.0,hibrido,manual,136,coches.net,furgoneta
renault,kangoo,18100.0,2023,50800.0,diesel,manual,100,coches.net,furgoneta
peugeot,expert,15000.0,2022,66500.0,diesel,manual,100,coches.net,furgoneta
nissan,nv200,19000.0,2021,99300.0,hibrido,automatica,110,coches.net,furgoneta
toyota,proace city,14900.0,2021,111100.0,hibrido,manual,110,coches.net,furgoneta
toyota,proace city,14000.0,2020,104400.0,diesel,manual,110,coches.net,furgoneta
ford,transit,16400.0,2022,61400.0,diesel,automatica,170,coches.net,furgoneta
volkswagen,transporter,17600.0,2022,60900.0,diesel,manual,150,coches.net,furgoneta
peugeot,partner,11500.0,2021,74700.0,gasolina,automatica,110,coches.net,furgoneta
ford,transit courier,16800.0,2020,107500.0,gasolina,manual,100,coches.net,furgoneta
peugeot,2008,13990.0,2021,55000.0,gasolina,manual,100,coches.net,utilitario
volkswagen,t-roc,19990.0,2021,99000.0,gasolina,manual,110,coches.net,utilitario
jeep,avenger,16990.0,2024,71000.0,gasolina,manual,100,coches.net,utilitario
hyundai,i10,10990.0,2023,73000.0,gasolina,manual,67,coches.net,berlina
hyundai,i10,10990.0,2023,72000.0,gasolina,manual,67,coches.net,berlina
seat,ibiza,18690.0,2025,17311.0,gasolina,manual,115,coches.net,berlina
bmw,serie 1,16990.0,2020,112676.0,diesel,manual,116,coches.net,berlina
opel,corsa,13900.0,2022,29000.0,diesel,manual,102,coches.net,berlina
citroen,c4,15400.0,2021,64400.0,diesel,automatica,130,coches.net,berlina
toyota,yaris,16990.0,2022,48000.0,hibrido,automatica,116,coches.net,berlina
bmw,serie 1,19900.0,2021,97400.0,diesel,manual,116,coches.net,berlina
ford,kuga,19490.0,2021,64982.0,hibrido,automatica,225,coches.net,utilitario
mg,mg3,14290.0,2025,9136.0,gasolina,manual,116,coches.net,berlina
seat,ibiza,12900.0,2020,13400.0,gasolina,manual,80,coches.net,berlina
citroen,c3 aircross,14290.0,2023,35225.0,gasolina,manual,110,coches.net,utilitario
fiat,panda,11290.0,2023,54149.0,hibrido,manual,70,coches.net,berlina
volkswagen,polo,14990.0,2022,66000.0,gasolina,manual,95,coches.net,berlina
volkswagen,t-cross,16985.0,2023,75230.0,gasolina,manual,95,coches.net,utilitario
dacia,spring,12985.0,2023,92.0,electrico,automatica,65,coches.net,berlina
citroen,c3 aircross,12990.0,2022,71628.0,gasolina,manual,110,coches.net,utilitario
renault,mégane,17750.0,2021,99990.0,hibrido,automatica,160,coches.net,berlina
volkswagen,golf,14550.0,2020,34000.0,electrico,automatica,136,coches.net,berlina
opel,combo life,19985.0,2023,35331.0,diesel,manual,102,coches.net,utilitario
seat,arona,19390.0,2025,10350.0,gasolina,manual,115,coches.net,utilitario
seat,ateca,17990.0,2020,58598.0,gasolina,manual,115,coches.net,utilitario
skoda,kamiq,18990.0,2024,84789.0,gasolina,automatica,150,coches.net,utilitario
opel,frontera,19990.0,2025,7300.0,hibrido,automatica,136,coches.net,utilitario
toyota,corolla,19990.0,2021,79195.0,hibrido,automatica,122,coches.net,berlina
kia,picanto,10490.0,2021,36752.0,gasolina,manual,67,coches.net,berlina
citroen,berlingo,13990.0,2021,113000.0,diesel,manual,102,coches.net,utilitario
peugeot,rifter,14490.0,2020,83000.0,diesel,manual,100,coches.net,utilitario
volkswagen,polo,15985.0,2023,54364.0,gasolina,manual,95,coches.net,berlina
volkswagen,t-roc,17900.0,2020,77200.0,gasolina,manual,115,coches.net,utilitario
fiat,500,15390.0,2023,18475.0,electrico,automatica,118,coches.net,berlina
kia,stonic,15990.0,2024,38000.0,gasolina,manual,100,coches.net,utilitario
renault,clio,15990.0,2024,32734.0,gasolina,manual,90,coches.net,berlina
peugeot,3008,19990.0,2022,19103.0,gasolina,manual,130,coches.net,utilitario
audi,q2,19990.0,2020,65216.0,diesel,automatica,116,coches.net,utilitario
peugeot,3008,16950.0,2022,98000.0,diesel,manual,130,coches.net,utilitario
seat,ibiza,12499.0,2022,63000.0,gasolina,manual,80,coches.net,berlina
opel,crossland,14490.0,2024,20593.0,gasolina,manual,110,coches.net,utilitario
ford,fiesta,16490.0,2023,48281.0,hibrido,manual,125,coches.net,berlina
seat,arona,15600.0,2022,90493.0,gasolina,manual,110,coches.net,utilitario
peugeot,rifter,13990.0,2022,110000.0,diesel,manual,100,coches.net,utilitario
hyundai,i10,10490.0,2022,84000.0,gasolina,manual,67,coches.net,berlina
fiat,panda,10985.0,2023,57510.0,hibrido,manual,70,coches.net,berlina
toyota,yaris,15985.0,2022,74107.0,hibrido,automatica,116,coches.net,berlina
opel,insignia,13990.0,2020,97000.0,diesel,manual,136,coches.net,berlina
citroen,berlingo,13990.0,2020,96245.0,diesel,manual,102,coches.net,utilitario
fiat,500,18990.0,2026,2000.0,hibrido,manual,65,coches.net,berlina
seat,arona,12900.0,2020,102000.0,gasolina,manual,95,coches.net,utilitario
citroen,c3 aircross,18500.0,2025,22281.0,gasolina,manual,100,coches.net,utilitario
opel,corsa,16900.0,2025,5219.0,gasolina,manual,100,coches.net,berlina
fiat,500c,10990.0,2021,94019.0,hibrido,manual,70,coches.net,berlina
citroen,c3,11800.0,2023,56000.0,diesel,manual,102,coches.net,berlina
renault,clio,16990.0,2022,71000.0,hibrido,automatica,140,coches.net,berlina
seat,arona,19900.0,2024,25619.0,gasolina,manual,110,coches.net,utilitario
citroen,c4,15990.0,2022,47480.0,gasolina,manual,130,coches.net,berlina
mg,mg3 hybrid+,16890.0,2024,13565.0,hibrido,automatica,195,coches.net,berlina
volkswagen,t-cross,15490.0,2020,81973.0,diesel,manual,95,coches.net,utilitario
mg,mg3,18990.0,2025,13750.0,hibrido,automatica,195,coches.net,berlina
toyota,yaris,17599.0,2022,114990.0,hibrido,automatica,116,coches.net,berlina
kia,xceed,17990.0,2024,38345.0,gasolina,manual,100,coches.net,utilitario
toyota,yaris,17290.0,2021,43407.0,hibrido,automatica,116,coches.net,berlina
dacia,sandero,11400.0,2022,65225.0,gas,manual,101,coches.net,berlina
skoda,fabia,15985.0,2024,15904.0,gasolina,manual,95,coches.net,berlina
volkswagen,polo,15890.0,2022,63559.0,gasolina,manual,95,coches.net,berlina
fiat,500,11400.0,2021,28894.0,hibrido,manual,70,coches.net,berlina
nissan,micra,12607.0,2022,83120.0,gasolina,automatica,92,coches.net,berlina
seat,ibiza,13990.0,2022,75000.0,gasolina,manual,110,coches.net,berlina
seat,ibiza,14990.0,2021,70758.0,gasolina,manual,110,coches.net,berlina
ford,focus,13490.0,2021,114790.0,gasolina,manual,125,coches.net,berlina
renault,mégane,14990.0,2020,63132.0,diesel,manual,95,coches.net,berlina
ford,focus,16990.0,2023,54000.0,hibrido,manual,155,coches.net,berlina
seat,ateca,18990.0,2020,42000.0,gasolina,manual,115,coches.net,utilitario
bmw,serie 2 active tourer,17990.0,2021,99000.0,diesel,manual,116,coches.net,utilitario
peugeot,2008,16990.0,2020,45300.0,gasolina,automatica,130,coches.net,utilitario
toyota,yaris,16990.0,2024,63000.0,gasolina,manual,125,coches.net,berlina
peugeot,2008,13990.0,2021,47767.0,gasolina,manual,100,coches.net,utilitario
volkswagen,taigo,19290.0,2024,56731.0,gasolina,manual,110,coches.net,utilitario
fiat,500c,11990.0,2022,65098.0,hibrido,manual,70,coches.net,berlina
kia,ceed,16990.0,2023,43000.0,gasolina,manual,100,coches.net,berlina
bmw,serie 1,18250.0,2021,93266.0,diesel,automatica,116,coches.net,berlina
citroen,c5 aircross,15990.0,2021,96150.0,diesel,manual,131,coches.net,utilitario
mg,zs,17500.0,2025,12144.0,gasolina,automatica,111,coches.net,utilitario
volkswagen,golf,18850.0,2021,93703.0,diesel,manual,115,coches.net,berlina
mg,zs,16790.0,2025,15914.0,gasolina,manual,106,coches.net,utilitario
citroen,c4,16990.0,2021,45000.0,diesel,automatica,130,coches.net,berlina
citroen,c3,11900.0,2023,78691.0,gasolina,manual,83,coches.net,berlina
renault,clio,12700.0,2022,74179.0,diesel,manual,100,coches.net,berlina
volkswagen,t-cross,19900.0,2022,53000.0,gasolina,automatica,110,coches.net,utilitario
peugeot,2008,14190.0,2022,33000.0,gasolina,manual,100,coches.net,utilitario
citroen,c3,10190.0,2022,50000.0,gasolina,manual,83,coches.net,berlina
fiat,panda,11995.0,2022,67000.0,hibrido,manual,70,coches.net,berlina
renault,arkana,15850.0,2021,119000.0,hibrido,automatica,145,coches.net,utilitario
ford,focus,18950.0,2022,46000.0,hibrido,manual,155,coches.net,berlina
ford,puma,16090.0,2022,94000.0,diesel,manual,120,coches.net,utilitario
mazda,cx-30,19390.0,2020,79000.0,hibrido,manual,122,coches.net,utilitario
opel,corsa,10790.0,2021,70033.0,gasolina,manual,100,coches.net,berlina
renault,clio,12490.0,2022,92112.0,gasolina,manual,90,coches.net,berlina
volkswagen,polo,13990.0,2021,70000.0,gasolina,manual,95,coches.net,berlina
fiat,500x,15990.0,2022,71000.0,gasolina,manual,120,coches.net,utilitario
skoda,fabia,14400.0,2022,33700.0,gasolina,manual,80,coches.net,berlina
citroen,c4,14990.0,2022,32424.0,gasolina,manual,130,coches.net,berlina
kia,niro,19975.0,2023,68000.0,hibrido,automatica,141,coches.net,berlina
toyota,yaris,14990.0,2020,40000.0,hibrido,automatica,100,coches.net,berlina
ford,fiesta,10190.0,2021,117258.0,gasolina,manual,75,coches.net,berlina
ford,focus,18490.0,2023,68688.0,hibrido,manual,155,coches.net,berlina
renault,clio,12990.0,2023,74000.0,gasolina,manual,90,coches.net,berlina
kia,stonic,13990.0,2022,72000.0,gasolina,manual,100,coches.net,utilitario
renault,clio,10700.0,2020,99300.0,diesel,manual,85,coches.net,berlina
seat,arona,19500.0,2025,21762.0,gasolina,manual,115,coches.net,utilitario
skoda,kamiq,16300.0,2021,65000.0,gasolina,automatica,110,coches.net,utilitario
audi,q2,19950.0,2020,99000.0,diesel,automatica,116,coches.net,utilitario
mazda,cx-30,18950.0,2023,71000.0,hibrido,manual,122,coches.net,utilitario
volkswagen,t-roc,14990.0,2021,94000.0,gasolina,manual,110,coches.net,utilitario
seat,león,16990.0,2022,98000.0,hibrido,automatica,204,coches.net,berlina
audi,a1,17990.0,2022,65000.0,gasolina,manual,95,coches.net,berlina
mg,zs,15490.0,2025,11292.0,gasolina,manual,106,coches.net,utilitario
nissan,qashqai,16990.0,2020,120000.0,gasolina,manual,140,coches.net,berlina
skoda,fabia,15990.0,2021,39000.0,gasolina,manual,95,coches.net,berlina
peugeot,3008,18480.0,2022,80547.0,diesel,manual,130,coches.net,utilitario
dacia,duster,15290.0,2020,52679.0,diesel,manual,95,coches.net,utilitario
kia,stonic,13900.0,2024,89000.0,gasolina,manual,84,coches.net,utilitario
citroen,berlingo,16990.0,2020,12000.0,diesel,manual,102,coches.net,utilitario
opel,mokka,15950.0,2022,40000.0,diesel,manual,110,coches.net,utilitario
volkswagen,polo,15985.0,2023,38711.0,gasolina,manual,95,coches.net,berlina
opel,grandland x,13900.0,2021,84731.0,diesel,manual,130,coches.net,utilitario
audi,a1,19490.0,2020,66235.0,gasolina,automatica,116,coches.net,berlina
jeep,renegade,18390.0,2022,66317.0,diesel,manual,130,coches.net,utilitario
toyota,yaris,15950.0,2020,19923.0,hibrido,automatica,100,coches.net,berlina
peugeot,3008,17490.0,2021,71708.0,diesel,manual,130,coches.net,utilitario
renault,clio,12200.0,2022,46733.0,gasolina,manual,65,coches.net,berlina
seat,ibiza,19300.0,2025,14500.0,gasolina,manual,115,coches.net,berlina
peugeot,3008 hybrid,19990.0,2021,50832.0,hibrido,automatica,225,coches.net,utilitario
hyundai,i20,13490.0,2022,79130.0,gasolina,manual,100,coches.net,berlina
volkswagen,polo,18985.0,2026,10225.0,gasolina,manual,95,coches.net,berlina
volkswagen,polo,13485.0,2023,98702.0,gasolina,manual,95,coches.net,berlina
citroen,c3 aircross,13900.0,2020,40000.0,diesel,manual,102,coches.net,utilitario
nissan,qashqai,16990.0,2020,98717.0,diesel,manual,115,coches.net,berlina
kia,sportage,18485.0,2021,58883.0,hibrido,manual,136,coches.net,utilitario
opel,corsa,14999.0,2022,55512.0,diesel,manual,102,coches.net,berlina
citroen,c3,12900.0,2023,76125.0,diesel,manual,102,coches.net,berlina
peugeot,208,13485.0,2023,46789.0,gasolina,manual,100,coches.net,berlina
peugeot,308,11890.0,2021,92689.0,diesel,manual,130,coches.net,berlina
ford,focus,14699.0,2020,102756.0,diesel,manual,120,coches.net,berlina
opel,corsa,12350.0,2023,74881.0,gasolina,manual,100,coches.net,berlina
nissan,micra,11990.0,2021,75059.0,gasolina,manual,92,coches.net,berlina
hyundai,i20,17990.0,2021,28842.0,hibrido,automatica,100,coches.net,berlina
hyundai,kona,19990.0,2020,85853.0,hibrido,automatica,141,coches.net,utilitario
opel,corsa,10985.0,2022,26688.0,gasolina,manual,100,coches.net,berlina
hyundai,i20,13985.0,2022,29000.0,gasolina,manual,84,coches.net,berlina
mazda,mazda2,16990.0,2022,50202.0,hibrido,manual,90,coches.net,berlina
bmw,serie 1,17490.0,2021,94000.0,diesel,manual,116,coches.net,berlina
nissan,juke,15990.0,2021,24678.0,gasolina,manual,114,coches.net,utilitario
peugeot,rifter,15490.0,2022,69987.0,diesel,automatica,100,coches.net,utilitario
opel,corsa-e,16250.0,2024,47000.0,electrico,automatica,136,coches.net,berlina
toyota,c-hr,18990.0,2021,113776.0,hibrido,automatica,122,coches.net,berlina
kia,rio,12985.0,2022,71086.0,gasolina,manual,84,coches.net,berlina
peugeot,208,13485.0,2023,44389.0,gasolina,manual,100,coches.net,berlina
seat,león,17900.0,2022,64425.0,diesel,manual,115,coches.net,berlina
volkswagen,t-cross,16800.0,2022,60497.0,gasolina,manual,95,coches.net,utilitario
peugeot,308,15000.0,2022,49000.0,gasolina,manual,130,coches.net,berlina
citroen,c4,13995.0,2021,38477.0,gasolina,manual,100,coches.net,berlina
citroen,c3 aircross,11600.0,2023,96000.0,gasolina,manual,110,coches.net,utilitario
peugeot,3008,16999.0,2021,67374.0,diesel,manual,130,coches.net,utilitario
renault,kangoo,11990.0,2021,57000.0,diesel,manual,105,coches.net,utilitario
toyota,yaris,15990.0,2023,72000.0,gasolina,manual,125,coches.net,berlina
bmw,x1,19990.0,2020,114418.0,diesel,automatica,116,coches.net,utilitario
volkswagen,t-cross,18950.0,2025,25933.0,gasolina,manual,95,coches.net,utilitario
toyota,yaris,18990.0,2025,17000.0,hibrido,automatica,116,coches.net,berlina
bmw,serie 2 active tourer,15985.0,2022,117776.0,hibrido,automatica,220,coches.net,utilitario
peugeot,208,13485.0,2023,47288.0,gasolina,manual,100,coches.net,berlina
toyota,c-hr,19985.0,2020,88024.0,hibrido,automatica,122,coches.net,berlina
citroen,c3,11985.0,2023,43734.0,gasolina,manual,83,coches.net,berlina
peugeot,308,15500.0,2022,89254.0,diesel,manual,130,coches.net,berlina
citroen,berlingo,16900.0,2021,100000.0,diesel,manual,102,coches.net,utilitario
peugeot,3008,18490.0,2022,79812.0,diesel,manual,130,coches.net,utilitario
ford,fiesta,15480.0,2020,9000.0,gasolina,manual,95,coches.net,berlina
citroen,c4,16950.0,2024,16183.0,gasolina,manual,131,coches.net,berlina
kia,sportage,18800.0,2020,89940.0,hibrido,manual,136,coches.net,utilitario
ford,kuga,19300.0,2022,62482.0,gasolina,manual,150,coches.net,utilitario
renault,zoe,15900.0,2021,55659.0,electrico,automatica,108,coches.net,berlina
kia,xceed,19200.0,2024,47804.0,gasolina,manual,100,coches.net,utilitario
dfsk,500,16985.0,2023,40790.0,gasolina,automatica,114,coches.net,utilitario
seat,arona,12490.0,2022,82600.0,gas,manual,90,coches.net,utilitario
seat,león,14985.0,2021,77107.0,gasolina,manual,130,coches.net,berlina
opel,corsa,11985.0,2022,9946.0,gasolina,manual,100,coches.net,berlina
citroen,c3,11985.0,2023,37837.0,gasolina,manual,83,coches.net,berlina
opel,corsa,10780.0,2022,69646.0,diesel,manual,102,coches.net,berlina
peugeot,rifter,16800.0,2022,57041.0,diesel,manual,100,coches.net,utilitario
citroen,c1,10900.0,2022,73000.0,gasolina,manual,72,coches.net,berlina
opel,corsa-e,19890.0,2021,17726.0,electrico,automatica,136,coches.net,berlina
opel,astra,12900.0,2020,45337.0,gasolina,manual,110,coches.net,berlina
seat,león,17900.0,2021,90000.0,diesel,manual,115,coches.net,berlina
seat,arona,16790.0,2022,72000.0,gasolina,automatica,110,coches.net,utilitario
mazda,cx-30,19900.0,2020,98000.0,gasolina,manual,122,coches.net,utilitario
peugeot,3008,15390.0,2022,108536.0,gasolina,manual,130,coches.net,utilitario
bmw,serie 2 active tourer,16900.0,2020,120000.0,diesel,manual,116,coches.net,utilitario
toyota,aygo x cross,16490.0,2025,11014.0,gasolina,manual,72,coches.net,utilitario
toyota,aygo x cross,16290.0,2024,19353.0,gasolina,manual,72,coches.net,utilitario
peugeot,308,12900.0,2021,71000.0,gasolina,automatica,130,coches.net,berlina
renault,clio,16660.0,2024,17703.0,gasolina,manual,90,coches.net,berlina
kia,sportage,18490.0,2021,60304.0,gasolina,manual,132,coches.net,utilitario
mg,zs,18990.0,2025,15876.0,gasolina,manual,106,coches.net,utilitario
mg,mg3 hybrid+,18290.0,2025,24877.0,hibrido,automatica,195,coches.net,berlina
kia,picanto,12990.0,2021,43959.0,gasolina,manual,67,coches.net,berlina
fiat,tipo,12990.0,2022,71961.0,gasolina,manual,101,coches.net,berlina
kia,picanto,11490.0,2022,21866.0,gasolina,manual,67,coches.net,berlina
citroen,c3,13990.0,2023,38016.0,gasolina,automatica,110,coches.net,berlina
opel,corsa,10200.0,2020,43300.0,gasolina,manual,75,coches.net,berlina
fiat,500,11450.0,2021,52194.0,hibrido,manual,70,coches.net,berlina
nissan,qashqai,17890.0,2022,99700.0,hibrido,manual,140,coches.net,utilitario
ssangyong,tivoli,12750.0,2020,79487.0,gasolina,manual,128,coches.net,utilitario
renault,clio,12990.0,2022,68119.0,diesel,manual,100,coches.net,berlina
renault,mégane,14900.0,2021,58750.0,diesel,manual,115,coches.net,berlina
citroen,c4,14900.0,2024,76765.0,gasolina,manual,130,coches.net,berlina
renault,clio,19900.0,2025,23500.0,gas,manual,100,coches.net,berlina
citroen,c3,10800.0,2022,47725.0,gasolina,manual,83,coches.net,berlina
citroen,c3,13800.0,2023,23322.0,diesel,manual,102,coches.net,berlina
seat,ibiza,11290.0,2020,66851.0,gas,manual,90,coches.net,berlina
peugeot,3008,16350.0,2021,85805.0,diesel,manual,130,coches.net,utilitario
skoda,fabia,19450.0,2025,5329.0,gasolina,manual,115,coches.net,berlina
citroen,c3 aircross,17900.0,2023,25500.0,diesel,manual,110,coches.net,utilitario
ds,ds 3,16900.0,2023,21000.0,gasolina,automatica,130,coches.net,utilitario
opel,corsa,11900.0,2022,38000.0,gasolina,manual,100,coches.net,berlina
opel,astra,17490.0,2023,49127.0,gasolina,automatica,130,coches.net,berlina
citroen,c4,13790.0,2021,94888.0,diesel,manual,110,coches.net,berlina
seat,mii,11290.0,2021,55026.0,electrico,automatica,83,coches.net,berlina
