marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
peugeot,partner,34000.0,2024,27900.0,electrico,manual,141,coches.net,furgoneta
man,tge,15500.0,2021,86000.0,diesel,manual,102,coches.net,furgoneta
ford,transit courier,17500.0,2019,114600.0,gasolina,manual,95,coches.net,furgoneta
peugeot,expert,26500.0,2023,44700.0,diesel,automatica,105,coches.net,furgoneta
hyundai,h350,19200.0,2023,50300.0,diesel,manual,175,coches.net,furgoneta
ford,transit courier,26300.0,2022,74400.0,electrico,automatica,75,coches.net,furgoneta
fiat,ducato,13200.0,2019,191300.0,diesel,manual,117,coches.net,furgoneta
volkswagen,transporter,31000.0,2023,34000.0,diesel,manual,102,coches.net,furgoneta
mercedes-benz,citan,21500.0,2023,53100.0,gasolina,manual,130,coches.net,furgoneta
opel,vivaro,16000.0,2023,43300.0,diesel,manual,125,coches.net,furgoneta
opel,combo,21200.0,2019,166700.0,diesel,manual,95,coches.net,furgoneta
fiat,scudo,19700.0,2024,17200.0,gasolina,manual,140,coches.net,furgoneta
opel,vivaro,8200.0,2016,271700.0,diesel,automatica,120,coches.net,furgoneta
nissan,nv300,8900.0,2016,298600.0,diesel,manual,95,coches.net,furgoneta
toyota,proace city,28000.0,2021,84400.0,hibrido,manual,110,coches.net,furgoneta
man,tge,16900.0,2018,224200.0,gasolina,manual,140,coches.net,furgoneta
mercedes-benz,vito,31900.0,2019,179700.0,diesel,manual,120,coches.net,furgoneta
man,tge,17700.0,2015,155100.0,diesel,manual,135,coches.net,furgoneta
volkswagen,transporter,38600.0,2021,78500.0,diesel,manual,102,coches.net,furgoneta
toyota,proace city,30900.0,2023,39200.0,hibrido,manual,110,coches.net,furgoneta
renault,master,31000.0,2024,27500.0,electrico,manual,135,coches.net,furgoneta
opel,combo,18000.0,2022,92900.0,diesel,manual,115,coches.net,furgoneta
renault,master,18000.0,2023,52200.0,hibrido,manual,135,coches.net,furgoneta
iveco,daily,15800.0,2022,66300.0,gasolina,manual,130,coches.net,furgoneta
mercedes-benz,vito,17500.0,2022,72700.0,diesel,manual,102,coches.net,furgoneta
peugeot,boxer,29700.0,2022,92100.0,diesel,manual,155,coches.net,furgoneta
volkswagen,caddy,26300.0,2024,18400.0,diesel,automatica,102,coches.net,furgoneta
mercedes-benz,vito,32600.0,2022,66400.0,diesel,manual,75,coches.net,furgoneta
toyota,proace,19000.0,2022,59500.0,diesel,automatica,120,coches.net,furgoneta
volkswagen,crafter,19900.0,2020,91900.0,diesel,manual,102,coches.net,furgoneta
mercedes-benz,sprinter,25000.0,2019,192600.0,diesel,manual,100,coches.net,furgoneta
renault,master,23700.0,2022,54100.0,diesel,manual,180,coches.net,furgoneta
hyundai,h350,15600.0,2018,219500.0,diesel,automatica,141,coches.net,furgoneta
mercedes-benz,citan,47300.0,2023,37700.0,electrico,automatica,150,coches.net,furgoneta
peugeot,boxer,20200.0,2022,91100.0,electrico,automatica,140,coches.net,furgoneta
renault,trafic,20300.0,2022,75300.0,diesel,automatica,145,coches.net,furgoneta
mercedes-benz,vito,16100.0,2018,187700.0,diesel,automatica,130,coches.net,furgoneta
citroën,jumpy,20300.0,2021,109300.0,diesel,manual,155,coches.net,furgoneta
mercedes-benz,vito,31200.0,2022,65500.0,diesel,automatica,110,coches.net,furgoneta
renault,kangoo,34700.0,2024,16900.0,diesel,manual,75,coches.net,furgoneta
ford,transit connect,25100.0,2023,37600.0,diesel,manual,120,coches.net,furgoneta
volkswagen,caddy,13000.0,2018,184400.0,gasolina,manual,114,coches.net,furgoneta
toyota,proace city,16700.0,2022,76100.0,diesel,manual,95,coches.net,furgoneta
mercedes-benz,sprinter,18900.0,2018,134000.0,diesel,manual,150,coches.net,furgoneta
maxus,deliver 9,25600.0,2022,103800.0,electrico,manual,120,coches.net,furgoneta
volkswagen,crafter,18300.0,2019,161900.0,hibrido,manual,182,coches.net,furgoneta
peugeot,partner,21400.0,2023,57400.0,gasolina,automatica,110,coches.net,furgoneta
man,tge,42000.0,2024,20100.0,hibrido,manual,102,coches.net,furgoneta
volkswagen,caddy,29400.0,2020,164900.0,diesel,manual,97,coches.net,furgoneta
ford,transit connect,33600.0,2023,47700.0,diesel,manual,120,coches.net,furgoneta
volkswagen,transporter,32800.0,2024,19400.0,diesel,manual,110,coches.net,furgoneta
ford,transit,12800.0,2017,230500.0,diesel,manual,125,coches.net,furgoneta
ford,transit,33200.0,2022,87600.0,diesel,automatica,135,coches.net,furgoneta
iveco,daily,38000.0,2024,26300.0,diesel,manual,90,coches.net,furgoneta
hyundai,staria,29500.0,2020,158900.0,electrico,automatica,177,coches.net,furgoneta
hyundai,h350,26800.0,2024,19500.0,diesel,manual,165,coches.net,furgoneta
mercedes-benz,vito,27900.0,2021,103300.0,diesel,automatica,102,coches.net,furgoneta
opel,vivaro,29400.0,2024,31300.0,gasolina,manual,95,coches.net,furgoneta
citroën,jumper,35700.0,2021,141300.0,electrico,manual,135,coches.net,furgoneta
ford,transit courier,13700.0,2019,129700.0,diesel,manual,80,coches.net,furgoneta
man,tge,21700.0,2018,130000.0,diesel,automatica,102,coches.net,furgoneta
citroën,berlingo,19300.0,2017,233000.0,diesel,manual,100,coches.net,furgoneta
peugeot,partner,11400.0,2020,169300.0,diesel,automatica,100,coches.net,furgoneta
volkswagen,crafter,19600.0,2018,179700.0,diesel,manual,102,coches.net,furgoneta
ford,transit courier,21700.0,2018,130500.0,gasolina,manual,100,coches.net,furgoneta
opel,movano,27200.0,2023,40700.0,diesel,automatica,168,coches.net,furgoneta
fiat,ducato,21200.0,2019,220000.0,diesel,manual,160,coches.net,furgoneta
toyota,proace,20700.0,2019,182300.0,diesel,manual,150,coches.net,furgoneta
ford,transit,19100.0,2021,84600.0,diesel,manual,165,coches.net,furgoneta
toyota,proace city,18500.0,2022,74600.0,electrico,manual,110,coches.net,furgoneta
fiat,ducato,22000.0,2022,92300.0,diesel,automatica,135,coches.net,furgoneta
opel,combo,780000.0,2015,225100.0,diesel,manual,105,coches.net,furgoneta
nissan,primastar,24200.0,2022,85200.0,gas,manual,119,coches.net,furgoneta
volkswagen,crafter,36200.0,2023,39700.0,diesel,manual,102,coches.net,furgoneta
man,tge,25700.0,2018,191800.0,diesel,manual,135,coches.net,furgoneta
toyota,proace city,26800.0,2022,65300.0,diesel,manual,100,coches.net,furgoneta
nissan,primastar,17600.0,2020,99800.0,diesel,manual,114,coches.net,furgoneta
volkswagen,transporter,24600.0,2020,132000.0,diesel,automatica,110,coches.net,furgoneta
peugeot,boxer,16800.0,2019,142200.0,electrico,manual,130,coches.net,furgoneta
peugeot,boxer,21200.0,2019,121000.0,diesel,manual,160,coches.net,furgoneta
peugeot,boxer,10800.0,2020,147700.0,diesel,manual,160,coches.net,furgoneta
opel,combo,24100.0,2023,37900.0,hibrido,automatica,110,coches.net,furgoneta
ford,transit connect,16800.0,2020,125700.0,diesel,manual,100,coches.net,furgoneta
peugeot,boxer,23700.0,2024,21900.0,diesel,manual,140,coches.net,furgoneta
ford,transit,17700.0,2023,38000.0,diesel,manual,155,coches.net,furgoneta
fiat,doblo cargo,21700.0,2020,100100.0,diesel,manual,90,coches.net,furgoneta
volkswagen,caddy,27800.0,2023,53200.0,diesel,manual,102,coches.net,furgoneta
ford,transit courier,18000.0,2020,117700.0,gasolina,automatica,105,coches.net,furgoneta
opel,movano,33200.0,2022,79400.0,diesel,manual,110,coches.net,furgoneta
volkswagen,transporter,22900.0,2021,118100.0,diesel,manual,145,coches.net,furgoneta
ford,transit courier,14600.0,2019,188900.0,gasolina,manual,100,coches.net,furgoneta
toyota,proace city,18600.0,2019,198400.0,diesel,manual,100,coches.net,furgoneta
ford,transit,22200.0,2023,48400.0,diesel,manual,130,coches.net,furgoneta
citroën,jumper,16300.0,2018,162700.0,diesel,manual,140,coches.net,furgoneta
man,tge,43400.0,2024,22100.0,gasolina,manual,145,coches.net,furgoneta
ford,transit courier,25600.0,2024,19700.0,electrico,manual,70,coches.net,furgoneta
volkswagen,caddy,18200.0,2021,124900.0,diesel,manual,97,coches.net,furgoneta
hyundai,staria,32500.0,2023,46500.0,electrico,manual,177,coches.net,furgoneta
opel,combo,14500.0,2017,226200.0,diesel,manual,105,coches.net,furgoneta
ford,transit,26800.0,2023,51300.0,diesel,manual,155,coches.net,furgoneta
peugeot,boxer,26700.0,2023,47600.0,diesel,manual,160,coches.net,furgoneta
mercedes-benz,sprinter,22700.0,2018,137900.0,diesel,manual,102,coches.net,furgoneta
ford,transit connect,27300.0,2024,27600.0,diesel,manual,70,coches.net,furgoneta
opel,combo,40000.0,2024,27200.0,hibrido,manual,115,coches.net,furgoneta
mercedes-benz,citan,11400.0,2020,109700.0,electrico,manual,120,coches.net,furgoneta
mercedes-benz,sprinter,26100.0,2022,65800.0,hibrido,manual,120,coches.net,furgoneta
mercedes-benz,citan,39400.0,2023,45100.0,electrico,manual,150,coches.net,furgoneta
hyundai,h350,7500.0,2018,124300.0,diesel,automatica,170,coches.net,furgoneta
volkswagen,crafter,11900.0,2016,237600.0,diesel,manual,182,coches.net,furgoneta
mercedes-benz,sprinter,27600.0,2020,138600.0,diesel,manual,140,coches.net,furgoneta
fiat,scudo,7500.0,2015,262800.0,diesel,manual,120,coches.net,furgoneta
ford,transit connect,39500.0,2024,17300.0,electrico,manual,75,coches.net,furgoneta
opel,vivaro,7500.0,2020,122400.0,diesel,manual,120,coches.net,furgoneta
peugeot,partner,24700.0,2024,20200.0,electrico,automatica,141,coches.net,furgoneta
volkswagen,caddy,31400.0,2024,18100.0,diesel,manual,102,coches.net,furgoneta
ford,transit,24700.0,2021,92000.0,diesel,manual,130,coches.net,furgoneta
ford,transit connect,14700.0,2017,235300.0,diesel,manual,95,coches.net,furgoneta
ford,transit,28400.0,2023,56700.0,diesel,manual,130,coches.net,furgoneta
fiat,scudo,13700.0,2023,51400.0,gasolina,manual,145,coches.net,furgoneta
citroën,berlingo,28500.0,2022,49400.0,gasolina,manual,110,coches.net,furgoneta
toyota,proace city,14500.0,2015,279300.0,diesel,manual,110,coches.net,furgoneta
mercedes-benz,citan,15900.0,2016,229500.0,diesel,manual,75,coches.net,furgoneta
volkswagen,crafter,22000.0,2018,172100.0,diesel,manual,177,coches.net,furgoneta
mercedes-benz,citan,19900.0,2021,94200.0,gasolina,manual,140,coches.net,furgoneta
mercedes-benz,sprinter,29600.0,2023,27600.0,diesel,manual,90,coches.net,furgoneta
toyota,proace,20200.0,2022,70100.0,diesel,manual,120,coches.net,furgoneta
peugeot,partner,22500.0,2023,54700.0,diesel,manual,95,coches.net,furgoneta
citroën,jumper,19400.0,2022,50500.0,diesel,manual,140,coches.net,furgoneta
mercedes-benz,vito,19600.0,2017,292400.0,hibrido,manual,102,coches.net,furgoneta
nissan,primastar,17300.0,2020,100300.0,hibrido,automatica,114,coches.net,furgoneta
citroën,jumper,14700.0,2018,232500.0,diesel,automatica,145,coches.net,furgoneta
volkswagen,crafter,18900.0,2021,97400.0,diesel,automatica,177,coches.net,furgoneta
ford,transit connect,22200.0,2022,73800.0,gas,manual,75,coches.net,furgoneta
fiat,doblo cargo,7500.0,2016,258000.0,diesel,manual,105,coches.net,furgoneta
ford,transit,16400.0,2019,173300.0,gasolina,manual,135,coches.net,furgoneta
mercedes-benz,vito,20200.0,2017,207200.0,electrico,manual,140,coches.net,furgoneta
renault,trafic,16200.0,2016,195100.0,electrico,manual,95,coches.net,furgoneta
iveco,daily,28700.0,2024,10900.0,diesel,manual,140,coches.net,furgoneta
mercedes-benz,vito,33200.0,2020,98000.0,electrico,manual,120,coches.net,furgoneta
peugeot,partner,28000.0,2024,29000.0,gasolina,manual,110,coches.net,furgoneta
hyundai,staria,16200.0,2019,143500.0,diesel,automatica,177,coches.net,furgoneta
ford,transit courier,28000.0,2023,54200.0,gasolina,automatica,80,coches.net,furgoneta
fiat,doblo cargo,16200.0,2023,44400.0,diesel,automatica,90,coches.net,furgoneta
renault,trafic,26100.0,2022,77100.0,gasolina,manual,90,coches.net,furgoneta
ford,transit courier,28100.0,2022,85800.0,diesel,manual,75,coches.net,furgoneta
nissan,primastar,20400.0,2023,28900.0,diesel,manual,109,coches.net,furgoneta
volkswagen,caddy,18700.0,2017,211600.0,gasolina,manual,119,coches.net,furgoneta
ford,transit courier,33200.0,2024,24700.0,diesel,manual,75,coches.net,furgoneta
mercedes-benz,citan,18700.0,2019,173900.0,diesel,manual,75,coches.net,furgoneta
hyundai,h350,21500.0,2020,115800.0,diesel,manual,136,coches.net,furgoneta
peugeot,boxer,12600.0,2019,123200.0,gas,manual,135,coches.net,furgoneta
opel,vivaro,9400.0,2017,262700.0,diesel,automatica,100,coches.net,furgoneta
man,tge,27100.0,2022,99200.0,diesel,manual,102,coches.net,furgoneta
peugeot,partner,18100.0,2017,177200.0,electrico,manual,131,coches.net,furgoneta
renault,trafic,11200.0,2017,152200.0,diesel,automatica,90,coches.net,furgoneta
renault,trafic,27500.0,2021,111200.0,gasolina,manual,90,coches.net,furgoneta
toyota,proace,28300.0,2021,110400.0,diesel,manual,145,coches.net,furgoneta
peugeot,partner,31700.0,2023,55800.0,gasolina,automatica,115,coches.net,furgoneta
nissan,nv300,31000.0,2022,77300.0,electrico,manual,125,coches.net,furgoneta
nissan,primastar,7500.0,2016,281700.0,diesel,manual,119,coches.net,furgoneta
man,tge,30100.0,2020,133800.0,diesel,manual,102,coches.net,furgoneta
maxus,ev80,21000.0,2020,104300.0,electrico,manual,125,coches.net,furgoneta
nissan,primastar,21300.0,2020,171400.0,diesel,manual,114,coches.net,furgoneta
mercedes-benz,citan,26500.0,2020,121100.0,diesel,manual,130,coches.net,furgoneta
ford,transit connect,10800.0,2020,107600.0,diesel,manual,120,coches.net,furgoneta
nissan,nv200,27500.0,2022,74700.0,diesel,automatica,90,coches.net,furgoneta
volkswagen,crafter,28300.0,2024,29000.0,diesel,manual,177,coches.net,furgoneta
renault,master,12000.0,2018,180100.0,diesel,automatica,135,coches.net,furgoneta
iveco,daily,13800.0,2019,168600.0,diesel,automatica,90,coches.net,furgoneta
peugeot,expert,9200.0,2015,317700.0,electrico,manual,100,coches.net,furgoneta
volkswagen,caddy,26300.0,2023,48900.0,diesel,automatica,107,coches.net,furgoneta
opel,combo,37400.0,2023,40100.0,diesel,manual,100,coches.net,furgoneta
volkswagen,crafter,12100.0,2018,182100.0,diesel,manual,172,coches.net,furgoneta
volkswagen,crafter,14500.0,2019,169600.0,diesel,manual,177,coches.net,furgoneta
peugeot,partner,32700.0,2022,38700.0,electrico,automatica,100,coches.net,furgoneta
ford,transit,25000.0,2021,95500.0,diesel,manual,155,coches.net,furgoneta
opel,vivaro,30200.0,2024,26300.0,diesel,automatica,95,coches.net,furgoneta
volkswagen,caddy,33900.0,2024,13400.0,gasolina,automatica,109,coches.net,furgoneta
mercedes-benz,citan,24100.0,2020,103800.0,diesel,manual,110,coches.net,furgoneta
peugeot,boxer,14400.0,2016,215200.0,hibrido,manual,130,coches.net,furgoneta
fiat,ducato,22600.0,2023,49900.0,hibrido,manual,155,coches.net,furgoneta
renault,master,13000.0,2016,218800.0,diesel,manual,185,coches.net,furgoneta
ford,transit connect,22500.0,2023,58400.0,hibrido,manual,125,coches.net,furgoneta
mercedes-benz,citan,31300.0,2023,44800.0,diesel,manual,75,coches.net,furgoneta
ford,transit courier,14600.0,2018,174700.0,diesel,manual,75,coches.net,furgoneta
volkswagen,transporter,44800.0,2023,59600.0,electrico,automatica,110,coches.net,furgoneta
peugeot,boxer,15600.0,2020,98000.0,hibrido,manual,130,coches.net,furgoneta
citroën,jumpy,18500.0,2022,91400.0,gasolina,automatica,105,coches.net,furgoneta
ford,transit connect,23500.0,2024,27000.0,diesel,manual,120,coches.net,furgoneta
volkswagen,crafter,15300.0,2017,195100.0,electrico,manual,182,coches.net,furgoneta
opel,vivaro,40000.0,2024,19500.0,diesel,manual,180,coches.net,furgoneta
ford,transit connect,13200.0,2020,90500.0,gas,manual,105,coches.net,furgoneta
citroën,berlingo,15900.0,2019,137200.0,gasolina,automatica,115,coches.net,furgoneta
volkswagen,caddy,28200.0,2024,32800.0,gasolina,manual,119,coches.net,furgoneta
peugeot,expert,19800.0,2020,132900.0,diesel,manual,115,coches.net,furgoneta
fiat,doblo cargo,24800.0,2022,89700.0,diesel,automatica,100,coches.net,furgoneta
ford,transit connect,14300.0,2020,138700.0,diesel,manual,105,coches.net,furgoneta
peugeot,partner,25900.0,2023,51400.0,gasolina,manual,115,coches.net,furgoneta
ford,transit,26800.0,2021,113700.0,diesel,manual,105,coches.net,furgoneta
nissan,nv400,11300.0,2019,124700.0,hibrido,manual,110,coches.net,furgoneta
ford,transit,16000.0,2015,340500.0,diesel,manual,135,coches.net,furgoneta
citroën,jumper,12700.0,2021,106400.0,diesel,manual,130,coches.net,furgoneta
opel,movano,35700.0,2023,50500.0,electrico,manual,110,coches.net,furgoneta
peugeot,partner,18300.0,2020,76700.0,diesel,manual,95,coches.net,furgoneta
volkswagen,caddy,17600.0,2021,90400.0,diesel,automatica,75,coches.net,furgoneta
opel,combo,20500.0,2022,87200.0,diesel,manual,110,coches.net,furgoneta
citroën,jumpy,12100.0,2021,103000.0,diesel,automatica,120,coches.net,furgoneta
ford,transit connect,13100.0,2016,265100.0,diesel,manual,105,coches.net,furgoneta
iveco,daily,30400.0,2023,47500.0,hibrido,manual,120,coches.net,furgoneta
opel,movano,27800.0,2022,65400.0,hibrido,manual,110,coches.net,furgoneta
nissan,primastar,19800.0,2019,66200.0,diesel,manual,109,coches.net,furgoneta
volkswagen,caddy,20800.0,2019,155400.0,electrico,manual,75,coches.net,furgoneta
ford,transit connect,33100.0,2024,26600.0,diesel,manual,120,coches.net,furgoneta
volkswagen,caddy,16500.0,2018,133900.0,gasolina,manual,109,coches.net,furgoneta
fiat,doblo cargo,18700.0,2023,53400.0,diesel,manual,110,coches.net,furgoneta
peugeot,expert,13900.0,2022,60200.0,diesel,manual,120,coches.net,furgoneta
peugeot,partner,29000.0,2022,82800.0,gasolina,manual,110,coches.net,furgoneta
toyota,proace,28100.0,2021,87600.0,electrico,automatica,136,coches.net,furgoneta
ford,transit connect,23500.0,2023,39500.0,diesel,automatica,100,coches.net,furgoneta
toyota,proace city,13900.0,2022,58100.0,hibrido,manual,95,coches.net,furgoneta
ford,transit courier,26300.0,2023,61800.0,diesel,manual,75,coches.net,furgoneta
citroën,jumpy,20900.0,2022,72100.0,diesel,manual,105,coches.net,furgoneta
mercedes-benz,citan,21900.0,2021,123600.0,hibrido,manual,150,coches.net,furgoneta
peugeot,expert,21600.0,2022,74900.0,diesel,manual,125,coches.net,furgoneta
fiat,doblo cargo,16900.0,2019,174000.0,hibrido,manual,105,coches.net,furgoneta
fiat,ducato,21400.0,2023,34100.0,hibrido,manual,122,coches.net,furgoneta
toyota,proace city,22200.0,2023,53900.0,gas,manual,105,coches.net,furgoneta
volkswagen,crafter,21100.0,2019,170700.0,diesel,manual,140,coches.net,furgoneta
peugeot,expert,18700.0,2021,108700.0,gasolina,automatica,100,coches.net,furgoneta
peugeot,boxer,23700.0,2024,22600.0,diesel,automatica,140,coches.net,furgoneta
citroën,jumper,22800.0,2022,84000.0,diesel,automatica,130,coches.net,furgoneta
maxus,ev80,29200.0,2024,19800.0,electrico,manual,120,coches.net,furgoneta
toyota,proace,24200.0,2023,46900.0,electrico,manual,150,coches.net,furgoneta
toyota,proace,18100.0,2018,208900.0,electrico,automatica,136,coches.net,furgoneta
toyota,proace,28900.0,2023,57000.0,diesel,manual,115,coches.net,furgoneta
ford,transit connect,26200.0,2023,19800.0,diesel,automatica,100,coches.net,furgoneta
mercedes-benz,vito,31900.0,2024,24100.0,diesel,manual,100,coches.net,furgoneta
peugeot,expert,12300.0,2021,83400.0,diesel,manual,95,coches.net,furgoneta
man,tge,25600.0,2020,170400.0,electrico,manual,102,coches.net,furgoneta
renault,trafic,19600.0,2021,90400.0,gasolina,manual,90,coches.net,furgoneta
toyota,proace,13000.0,2015,380000.0,diesel,manual,150,coches.net,furgoneta
fiat,scudo,14600.0,2019,144700.0,gasolina,manual,145,coches.net,furgoneta
renault,master,14800.0,2022,79200.0,diesel,automatica,150,coches.net,furgoneta
renault,master,26600.0,2024,17100.0,diesel,automatica,130,coches.net,furgoneta
toyota,proace city,39500.0,2023,52700.0,diesel,manual,110,coches.net,furgoneta
mercedes-benz,vito,38600.0,2024,17300.0,diesel,manual,120,coches.net,furgoneta
ford,transit courier,16100.0,2018,210400.0,diesel,manual,80,coches.net,furgoneta
citroën,jumper,21100.0,2023,39200.0,diesel,automatica,135,coches.net,furgoneta
volkswagen,crafter,24900.0,2023,50200.0,electrico,manual,145,coches.net,furgoneta
peugeot,partner,33000.0,2023,51700.0,gasolina,manual,110,coches.net,furgoneta
fiat,doblo cargo,16200.0,2020,149700.0,gasolina,manual,85,coches.net,furgoneta
peugeot,expert,21200.0,2022,86100.0,diesel,manual,145,coches.net,furgoneta
nissan,nv400,20600.0,2021,109800.0,diesel,automatica,110,coches.net,furgoneta
opel,vivaro,17100.0,2019,125000.0,gasolina,manual,120,coches.net,furgoneta
volkswagen,transporter,20600.0,2018,141000.0,diesel,manual,155,coches.net,furgoneta
peugeot,expert,18100.0,2018,140100.0,electrico,manual,155,coches.net,furgoneta
ford,transit courier,12900.0,2020,126700.0,gasolina,manual,95,coches.net,furgoneta
volkswagen,crafter,12900.0,2016,262500.0,diesel,automatica,102,coches.net,furgoneta
citroën,jumpy,20900.0,2022,93600.0,diesel,manual,150,coches.net,furgoneta
ford,transit,18300.0,2022,91500.0,gas,manual,155,coches.net,furgoneta
citroën,jumpy,26800.0,2023,38100.0,gas,manual,145,coches.net,furgoneta
renault,trafic,16100.0,2019,209400.0,diesel,manual,120,coches.net,furgoneta
peugeot,boxer,33500.0,2024,24500.0,diesel,manual,125,coches.net,furgoneta
opel,combo,22900.0,2024,27600.0,diesel,manual,110,coches.net,furgoneta
ford,transit connect,25700.0,2023,37800.0,diesel,automatica,120,coches.net,furgoneta
mercedes-benz,sprinter,16000.0,2019,166200.0,diesel,manual,100,coches.net,furgoneta
man,tge,14900.0,2017,199100.0,diesel,manual,97,coches.net,furgoneta
renault,master,21900.0,2020,133600.0,electrico,automatica,105,coches.net,furgoneta
opel,vivaro,35600.0,2024,15400.0,gasolina,automatica,125,coches.net,furgoneta
mercedes-benz,vito,35000.0,2024,25200.0,diesel,manual,140,coches.net,furgoneta
toyota,proace city,28900.0,2023,36500.0,gas,manual,100,coches.net,furgoneta
fiat,doblo cargo,10000.0,2016,304200.0,diesel,manual,95,coches.net,furgoneta
mercedes-benz,vito,32900.0,2021,69500.0,diesel,manual,90,coches.net,furgoneta
renault,master,27300.0,2022,71000.0,diesel,manual,180,coches.net,furgoneta
opel,combo,28400.0,2023,40700.0,diesel,manual,95,coches.net,furgoneta
toyota,proace city,20100.0,2021,96400.0,diesel,manual,100,coches.net,furgoneta
fiat,doblo cargo,16400.0,2022,63700.0,diesel,manual,105,coches.net,furgoneta
mercedes-benz,citan,12600.0,2016,301400.0,gas,manual,130,coches.net,furgoneta
iveco,daily,29400.0,2021,119600.0,gas,automatica,100,coches.net,furgoneta
peugeot,partner,8300.0,2018,186900.0,gasolina,manual,110,coches.net,furgoneta
iveco,daily,25100.0,2024,11400.0,diesel,manual,140,coches.net,furgoneta
hyundai,h350,32400.0,2024,18300.0,diesel,manual,136,coches.net,furgoneta
peugeot,expert,23800.0,2023,39400.0,hibrido,automatica,155,coches.net,furgoneta
fiat,ducato,19400.0,2022,69900.0,diesel,manual,117,coches.net,furgoneta
peugeot,boxer,20700.0,2022,50800.0,diesel,manual,155,coches.net,furgoneta
fiat,ducato,15700.0,2018,162500.0,diesel,automatica,127,coches.net,furgoneta
renault,master,17900.0,2021,89400.0,diesel,manual,105,coches.net,furgoneta
volkswagen,transporter,18800.0,2021,115000.0,diesel,manual,199,coches.net,furgoneta
iveco,daily,38600.0,2023,47400.0,diesel,manual,110,coches.net,furgoneta
nissan,nv200,25100.0,2024,33200.0,diesel,automatica,105,coches.net,furgoneta
volkswagen,caddy,25100.0,2021,99900.0,diesel,manual,75,coches.net,furgoneta
ford,transit connect,30900.0,2023,43700.0,diesel,manual,120,coches.net,furgoneta
opel,vivaro,11400.0,2020,91200.0,gasolina,manual,175,coches.net,furgoneta
mercedes-benz,sprinter,11000.0,2015,220300.0,gasolina,manual,90,coches.net,furgoneta
ford,transit,18700.0,2023,26500.0,diesel,manual,135,coches.net,furgoneta
mercedes-benz,citan,38100.0,2024,15900.0,diesel,manual,150,coches.net,furgoneta
peugeot,boxer,12600.0,2020,140000.0,diesel,automatica,160,coches.net,furgoneta
hyundai,h350,15800.0,2019,162200.0,diesel,manual,165,coches.net,furgoneta
renault,master,10000.0,2016,218300.0,diesel,manual,145,coches.net,furgoneta
ford,transit courier,28500.0,2024,22300.0,gasolina,automatica,100,coches.net,furgoneta
peugeot,partner,22100.0,2023,61800.0,diesel,automatica,100,coches.net,furgoneta
mercedes-benz,sprinter,34500.0,2023,48700.0,diesel,manual,100,coches.net,furgoneta
ford,transit connect,15500.0,2021,121700.0,diesel,manual,120,coches.net,furgoneta
toyota,proace city,28800.0,2022,83000.0,diesel,manual,100,coches.net,furgoneta
nissan,nv200,14100.0,2022,60400.0,diesel,manual,90,coches.net,furgoneta
fiat,ducato,19900.0,2023,35000.0,diesel,manual,165,coches.net,furgoneta
ford,transit courier,23300.0,2020,128900.0,electrico,manual,70,coches.net,furgoneta
citroën,berlingo,30900.0,2023,31500.0,electrico,manual,136,coches.net,furgoneta
mercedes-benz,sprinter,16300.0,2019,178900.0,diesel,manual,75,coches.net,furgoneta
volkswagen,transporter,35700.0,2023,30700.0,diesel,manual,110,coches.net,furgoneta
toyota,proace,38000.0,2024,13500.0,diesel,manual,150,coches.net,furgoneta
volkswagen,crafter,34600.0,2024,21800.0,diesel,manual,102,coches.net,furgoneta
citroën,berlingo,26500.0,2023,49100.0,electrico,manual,136,coches.net,furgoneta
mercedes-benz,sprinter,24700.0,2021,106200.0,gas,automatica,102,coches.net,furgoneta
fiat,scudo,17900.0,2022,65700.0,diesel,automatica,145,coches.net,furgoneta
toyota,proace city,35600.0,2023,52300.0,diesel,manual,115,coches.net,furgoneta
hyundai,staria,12600.0,2017,183800.0,diesel,manual,177,coches.net,furgoneta
mercedes-benz,citan,30200.0,2022,56400.0,diesel,manual,100,coches.net,furgoneta
ford,transit courier,28200.0,2024,18500.0,gasolina,manual,105,coches.net,furgoneta
citroën,jumpy,18100.0,2024,20800.0,gas,manual,120,coches.net,furgoneta
nissan,nv300,8100.0,2015,261300.0,diesel,manual,125,coches.net,furgoneta
volkswagen,crafter,30100.0,2023,44300.0,diesel,manual,177,coches.net,furgoneta
volkswagen,caddy,26200.0,2020,118200.0,diesel,automatica,80,coches.net,furgoneta
iveco,daily,26500.0,2024,21800.0,diesel,manual,150,coches.net,furgoneta
peugeot,boxer,16100.0,2021,109500.0,gasolina,manual,130,coches.net,furgoneta
peugeot,partner,11700.0,2019,220000.0,gasolina,manual,110,coches.net,furgoneta
peugeot,boxer,13500.0,2021,94600.0,gas,automatica,140,coches.net,furgoneta
man,tge,14300.0,2019,197100.0,diesel,automatica,102,coches.net,furgoneta
hyundai,staria,29300.0,2022,94700.0,electrico,automatica,182,coches.net,furgoneta
peugeot,boxer,19700.0,2016,221600.0,diesel,manual,165,coches.net,furgoneta
maxus,deliver 9,21800.0,2023,56700.0,electrico,manual,120,coches.net,furgoneta
man,tge,29000.0,2024,32700.0,hibrido,automatica,102,coches.net,furgoneta
toyota,proace,51500.0,2023,51000.0,electrico,manual,136,coches.net,furgoneta
iveco,daily,30400.0,2021,108700.0,diesel,manual,102,coches.net,furgoneta
